b.bbl,b.address,comp-1,comp-2,comp-3,node,o.name
1009431917,308 EAST 38 STREET 5D NYC NY 10016,1.203674e-06,2.4707301e-06,-8.442026e-07,property,
1008330042,308 5 AVENUE  NYC NY 10001,1.3650697e-06,2.594732e-06,-8.9805064e-07,property,
1009681046,630 1 AVENUE 6L NYC NY 10016,4.5773495e-06,4.7523495e-06,-3.760359e-05,property,
1009121138,200 EAST 32 STREET 34A NYC NY 10016,1.1847437e-06,-3.80655e-07,1.6579659e-06,property,
1008240039,,1.5084848e-06,1.0321005e-06,-1.0822309e-06,property,
1009361276,333 EAST 30 STREET 21-K NYC NY 10016,1.0067761e-06,5.6888957e-06,-3.177666e-06,property,
1009160021,,1.115175e-06,2.2683275e-06,-1.7054323e-06,property,
1008681091,35 EAST 38 STREET 10C NYC NY 10016,-3.1990348e-06,-4.7463977e-06,-2.1428984e-06,property,
1009362018,343 EAST 30 STREET 2-C NYC NY 10016,1.1640744e-06,3.9888637e-06,-4.4186532e-07,property,
1009351045,350 EAST 30 STREET 3H NYC NY 10016,1.1551492e-06,9.479909e-07,-2.0998777e-06,property,
1008821215,88 LEXINGTON AVENUE 405 NYC NY 10016,1.0711776e-06,3.4037355e-06,2.6202197e-06,property,
1009081014,200 EAST 28 STREET 3B NYC NY 10016,1.773439e-06,2.3504197e-06,2.7085966e-06,property,
1007750022,,1.4515235e-06,4.013323e-06,-2.289449e-06,property,
1009363247,300 EAST 33 STREET 19-J NYC NY 10016,1.2362663e-06,5.439551e-07,-8.153203e-06,property,
1009361032,333 EAST 30 STREET 3-D NYC NY 10016,1.3020398e-06,-3.0406437e-07,-2.109163e-06,property,
1009681291,630 1 AVENUE 22S NYC NY 10016,1.0712275e-06,2.978818e-07,-3.41013e-07,property,
1008940405,77 PARK AVENUE 4E NYC NY 10016,1.5310848e-06,3.9556558e-06,-6.0333396e-06,property,
1009390001,604 2 AVENUE  NYC NY 10016,3.0666001e-06,1.9077704e-06,-1.7460153e-06,property,
1009391071,303 EAST 33 STREET 7A NYC NY 10016,6.696962e-07,5.61763e-06,2.5873765e-06,property,
1007751002,217 WEST 25 STREET 1S NYC NY 10001,1.2824504e-06,-2.6345763e-06,-6.7133506e-06,property,
1008860068,,1.2292323e-06,8.525121e-06,-8.2409883e-07,property,
1009364148,330 EAST 33 STREET 11-H NYC NY 10016,1.1310136e-06,7.138804e-07,5.567307e-06,property,
1009140034,,8.468403e-07,3.869699e-06,1.8273757e-06,property,
1009364185,330 EAST 33 STREET 15-C NYC NY 10016,1.1373481e-06,3.4307218e-06,-1.2247355e-06,property,
1008600010,,1.1120494e-06,-3.1811476e-07,-4.2811482e-07,property,
1008621300,325 5 AVENUE S98 NYC NY 10016,-1.0869746e-06,-1.4663955e-06,2.29349e-06,property,
1008300069,36 WEST 29 STREET  NYC NY 10001,1.9548436e-06,9.922446e-07,8.7010903e-07,property,
1008921301,45 PARK AVENUE 201 NYC NY 10016,1.0739268e-06,7.7136195e-07,-2.7150072e-06,property,
1008370026,,-2.5730083e-06,7.434705e-07,-3.3183426e-06,property,
1008941874,155 EAST 38 STREET 19J NYC NY 10016,1.3823901e-06,9.361944e-07,-3.0492146e-07,property,
1008100045,1 HERALD SQUARE  NYC NY 10001,1.2548178e-06,1.3585812e-06,-4.7249946e-06,property,
1009363213,300 EAST 33 STREET 17-C NYC NY 10016,1.2135507e-06,-2.1827718e-06,-5.5427963e-06,property,
1009363068,300 EAST 33 STREET 5-M NYC NY 10016,1.4959602e-06,-3.005033e-06,8.6951894e-07,property,
1009201028,250 EAST 40 STREET 6F NYC NY 10016,5.506721e-07,6.055645e-07,4.654373e-06,property,
1009350057,,1.9264849e-06,4.1887674e-06,4.373506e-06,property,
1015810010,,1.2146966e-06,-1.3399422e-06,2.1666233e-07,property,
1009361109,333 EAST 30 STREET 8-L NYC NY 10016,-4.151214e-06,9.089338e-06,-1.5290743e-05,property,
1009101043,250 EAST 30 STREET 8D NYC NY 10016,1.0895492e-06,1.7352297e-06,-4.5335554e-08,property,
1001900010,,1.1047246e-06,-5.1730995e-06,2.872971e-06,property,
1008020017,,1.193488e-06,2.0897057e-06,-1.2134562e-06,property,
1008830031,139 EAST 27 STREET  NYC NY 10016,2.317809e-06,2.522945e-07,-6.953002e-07,property,
1008691094,445 5 AVENUE 21C NYC NY 10016,1.5434165e-06,2.4876972e-06,-4.4189073e-07,property,
1008591139,11 EAST 29 STREET PH NYC NY 10016,1.6694361e-06,1.885764e-06,-9.782502e-07,property,
1726140011,39 EAST 28 STREET  NYC NY 10016,1.4040577e-06,4.4803214e-06,-2.7423337e-07,property,
1009201157,250 EAST 40 STREET 29C NYC NY 10016,1.1892618e-06,1.2259381e-06,-5.2691456e-07,property,
1006981026,520 WEST 27 STREET 402 NYC NY 10001,1.4674908e-06,5.3168255e-06,-3.1438378e-07,property,
1009151358,225 EAST 34 STREET 14I NYC NY 10016,1.1322588e-06,-3.9475035e-06,-8.573564e-07,property,
1007547501,357 WEST 30 STREET  NYC NY 10001,1.2689242e-06,3.2721655e-06,4.07055e-06,property,
1007580014,,1.0020289e-06,3.1897974e-07,4.534354e-06,property,
1007790008,253 WEST 29 STREET  NYC NY 10001,1.2689777e-06,-2.4907791e-08,-5.5485106e-07,property,
1008091074,131 WEST 33 STREET 16A NYC NY 10001,1.0471715e-06,-9.261341e-06,2.9398611e-06,property,
1009401053,333 EAST 34 STREET 5A NYC NY 10016,-9.123883e-07,-2.520378e-06,1.8999e-06,property,
1007741266,252 7 AVENUE 14B NYC NY 10001,1.2217231e-06,-2.0848797e-06,6.319152e-07,property,
1008881076,157 EAST 32 STREET 21A NYC NY 10016,1.2421178e-06,6.864763e-07,-1.1079768e-06,property,
1006991278,540 WEST 28 STREET 10E NYC NY 10001,8.300822e-07,9.2089175e-07,1.0040444e-06,property,
1009151377,225 EAST 34 STREET 15J NYC NY 10016,-5.1261386e-06,-1.5238018e-05,7.840486e-06,property,
1008661060,30 EAST 37 STREET 7K NYC NY 10016,-2.1082847e-06,-7.612884e-06,-9.0328433e-07,property,
1009391018,303 EAST 33 STREET 3C NYC NY 10016,1.1543879e-06,7.777764e-07,-2.891241e-07,property,
1007741084,252 7 AVENUE 6A NYC NY 10001,1.4746824e-06,-2.0628158e-06,-1.7101405e-07,property,
1008930030,143 EAST 37 STREET  NYC NY 10016,-6.5588047e-06,7.125085e-06,3.4595353e-06,property,
1009401093,333 EAST 34 STREET 7O NYC NY 10016,1.1883787e-06,-8.9777166e-07,1.885318e-07,property,
1008691090,445 5 AVENUE 20G NYC NY 10016,1.2994985e-06,-1.0978755e-06,3.362305e-07,property,
1007231030,263 9 AVENUE 6E NYC NY 10001,1.301094e-06,1.760335e-06,-5.086213e-07,property,
1004530008,,1.5792157e-06,-6.2517205e-07,-5.365626e-07,property,
1008681042,35 EAST 38 STREET 5D NYC NY 10016,1.3128795e-06,1.3603736e-06,9.593466e-07,property,
1008040053,,1.9804288e-06,1.2615162e-06,-1.2427574e-06,property,
1009361068,333 EAST 30 STREET 5-M NYC NY 10016,8.9617885e-07,-1.04181794e-07,-1.823e-06,property,
1008591285,39 EAST 29 STREET 19A NYC NY 10016,1.3993056e-06,-8.8525377e-07,-5.27364e-06,property,
1008830074,,6.941225e-07,1.34166785e-05,4.2044944e-06,property,
1008861015,111 EAST 30 STREET 7A NYC NY 10016,5.858804e-07,-8.1490117e-07,2.0001222e-07,property,
1007050039,427 10 AVENUE  NYC NY 10001,1.8318249e-06,6.6538596e-06,-2.3997172e-06,property,
1007531152,308 WEST 30 STREET 9F NYC NY 10001,-2.656613e-07,1.1177701e-07,7.995674e-06,property,
1005900025,,1.1871462e-06,4.089747e-06,-1.3154345e-06,property,
1008051018,130 WEST 30 STREET 6B NYC NY 10001,2.0237733e-06,2.3848656e-06,6.10744e-07,property,
1008920044,,1.4418004e-06,8.590232e-07,-7.8567535e-07,property,
1007790065,240 WEST 30 STREET  NYC NY 10001,9.50792e-07,4.780954e-06,-1.5657563e-06,property,
1008591324,39 EAST 29 STREET 28D NYC NY 10016,9.731529e-07,6.0660195e-06,-4.1226718e-07,property,
1014670038,,1.1671586e-06,1.3666248e-06,-5.03087e-07,property,
1008631137,172 MADISON AVENUE 16A NYC NY 10016,1.2531822e-06,1.4553794e-06,-1.0533228e-06,property,
1008830075,118 LEXINGTON AVENUE  NYC NY 10016,1.1409998e-06,1.7111145e-06,-3.9832165e-07,property,
1008681266,80 PARK AVENUE 6E NYC NY 10016,1.1023814e-06,1.9329023e-06,2.801946e-07,property,
1009400001,622 2 AVENUE  NYC NY 10016,1.0365208e-06,2.180395e-06,-1.2566709e-06,property,
1009431660,330 EAST 38 STREET 45K NYC NY 10016,1.016007e-06,6.936624e-07,1.3192301e-06,property,
1020250001,,1.2584491e-06,-1.2268308e-06,-5.602659e-06,property,
1008901196,155 EAST 34 STREET 11O NYC NY 10016,1.9588306e-06,1.3915821e-06,-1.7842068e-06,property,
1009350048,322 EAST 30 STREET  NYC NY 10016,1.0930223e-06,-1.4910441e-06,6.2691186e-08,property,
1009431542,330 EAST 38 STREET 38G NYC NY 10016,1.0188686e-06,9.447891e-08,-2.695759e-06,property,
1008621283,325 5 AVENUE S81 NYC NY 10016,1.2040852e-06,-1.6253978e-08,1.2705156e-07,property,
1009364011,330 EAST 33 STREET 1-L NYC NY 10016,1.0458787e-06,1.286545e-06,-6.764521e-07,property,
1009111057,250 EAST 31 STREET 7A NYC NY 10016,1.1742545e-06,-3.8619706e-07,-3.1995498e-07,property,
1007221069,420 WEST 25 STREET 8A NYC NY 10001,1.1880267e-06,1.0186081e-06,-2.9670628e-06,property,
1008901266,155 EAST 34 STREET 16D NYC NY 10016,1.0752547e-06,-1.293892e-07,7.2294546e-07,property,
1009351055,350 EAST 30 STREET 1K NYC NY 10016,7.994526e-07,-3.0729566e-06,2.4496686e-08,property,
1007540039,409 8 AVENUE  NYC NY 10001,8.269462e-07,-8.999707e-07,-2.7256363e-06,property,
1007220078,,1.2226152e-06,4.70925e-09,-1.634766e-06,property,
1008681043,35 EAST 38 STREET 5E NYC NY 10016,1.258955e-06,3.0459765e-07,-2.410859e-06,property,
1823170011,14 PENN PLAZA  NYC NY 10001,2.3073492e-06,5.764654e-06,-1.3269239e-07,property,
1006980010,537 WEST 26 STREET  NYC NY 10001,-6.9329474e-08,2.3046401e-05,-1.9280988e-06,property,
1009121168,200 EAST 32 STREET 31B NYC NY 10016,1.0481344e-06,8.826508e-07,-1.6676029e-06,property,
1008930058,150 EAST 38 STREET  NYC NY 10016,1.2504261e-06,6.5300446e-07,-9.623462e-07,property,
1008681281,80 PARK AVENUE 7F NYC NY 10016,1.2326373e-06,2.8575303e-07,6.28935e-07,property,
1009681011,630 1 AVENUE 3M NYC NY 10016,1.0137154e-06,7.3027377e-06,-4.828079e-07,property,
1008580029,,-8.2179724e-08,-1.432081e-05,-3.6864412e-06,property,
1021100062,,1.1954113e-06,-2.5320426e-06,-5.554866e-07,property,
1006991208,540 WEST 28 STREET 2E NYC NY 10001,1.3281849e-06,-2.7348923e-07,-2.0654695e-06,property,
1009160030,,1.2396532e-06,2.7918773e-06,9.704368e-08,property,
1009681047,630 1 AVENUE 6M NYC NY 10016,1.3697395e-06,1.0677044e-06,7.2842724e-08,property,
1006087501,,1.12256375e-05,-0.00013852399,-3.913081e-05,property,
1008681326,80 PARK AVENUE 10J NYC NY 10016,4.0720855e-07,1.2952773e-06,-6.7161716e-07,property,
1009431097,330 EAST 38 STREET 10L NYC NY 10016,2.9263782e-07,1.7881027e-06,-8.730592e-07,property,
1009351095,350 EAST 30 STREET 2T NYC NY 10016,4.034776e-07,-2.039687e-06,3.940254e-06,property,
1006991267,540 WEST 28 STREET 9C NYC NY 10001,3.0487827e-06,8.078884e-06,8.363545e-07,property,
1008841002,138 LEXINGTON AVENUE 2 NYC NY 10016,8.72896e-07,-2.5701895e-06,6.569873e-07,property,
1008940026,315 LEXINGTON AVENUE  NYC NY 10016,1.0048977e-06,2.6297835e-06,-6.451511e-07,property,
1020810061,,1.0989364e-06,2.1309156e-06,-1.2570523e-07,property,
1008631104,172 MADISON AVENUE 4A NYC NY 10016,4.3969953e-07,2.8099298e-06,1.1167142e-06,property,
1009171060,201 EAST 36 STREET 10D NYC NY 10016,-1.7086529e-06,-2.546895e-07,-2.014278e-06,property,
1007531104,308 WEST 30 STREET 1E NYC NY 10001,8.313127e-07,5.668612e-06,-6.3231147e-07,property,
1008370027,25 WEST 35 STREET  NYC NY 10001,1.2204878e-06,-1.8270395e-06,-2.317323e-06,property,
1009361212,333 EAST 30 STREET 17-B NYC NY 10016,1.1985662e-06,-4.303849e-06,-4.349797e-07,property,
1008480045,,1.1206304e-06,1.70195e-06,2.5966338e-07,property,
1009121233,200 EAST 32 STREET 30D NYC NY 10016,1.2689138e-06,9.654381e-07,-8.615025e-07,property,
1008830045,378 3 AVENUE  NYC NY 10016,1.3985647e-06,1.2662413e-06,-4.6854097e-08,property,
1009111048,250 EAST 31 STREET 4A NYC NY 10016,2.744273e-06,1.0697026e-06,8.2311357e-07,property,
1009362064,343 EAST 30 STREET 5-G NYC NY 10016,7.1638624e-07,1.4991139e-06,-1.034395e-06,property,
1008851202,144 EAST 30 STREET 2 NYC NY 10016,3.3095507e-06,3.3085394e-06,-1.353138e-07,property,
1009160032,647 2 AVENUE  NYC NY 10016,1.8920491e-06,7.610981e-07,-2.4615456e-06,property,
1007850018,237 WEST 35 STREET  NYC NY 10001,1.1848252e-06,8.0661766e-07,-3.8445515e-07,property,
1008621304,325 5 AVENUE S102 NYC NY 10016,1.0329672e-06,9.687665e-07,-8.11191e-07,property,
1009151317,225 EAST 34 STREET 12G NYC NY 10016,1.272972e-06,5.0396693e-06,3.7807905e-07,property,
1015890041,,2.2439053e-06,1.2075779e-05,-1.6707329e-06,property,
1007010001,302 11 AVENUE  NYC NY 10001,1.0537563e-06,3.5726885e-08,-5.542238e-07,property,
1009621009,433 EAST 30 STREET IRM5H NYC NY 10016,-2.0785583e-06,-1.3511277e-05,5.289446e-07,property,
1008941904,71 PARK AVENUE 1D NYC NY 10016,1.0246742e-06,-3.082454e-05,-1.3749409e-05,property,
1008921367,45 PARK AVENUE 1405 NYC NY 10016,1.3241661e-06,4.2681395e-06,-6.702845e-07,property,
1013141265,235 EAST 40 STREET 30F NYC NY 10016,1.2893302e-06,4.4073436e-06,2.4379603e-06,property,
1008621409,325 5 AVENUE 21H NYC NY 10016,1.0511469e-06,3.6427156e-07,-1.95851e-06,property,
1008060049,,1.0244964e-06,-2.9910525e-06,3.4804475e-07,property,
1007530014,343 WEST 29 STREET  NYC NY 10001,5.981549e-07,7.625133e-06,1.7763716e-06,property,
1009681091,630 1 AVENUE 9H NYC NY 10016,9.841358e-07,7.6771653e-07,-7.7522066e-07,property,
1009361144,333 EAST 30 STREET 11-D NYC NY 10016,1.1832617e-06,5.530911e-06,-2.6043216e-07,property,
1009361233,333 EAST 30 STREET 18-J NYC NY 10016,1.2264999e-06,9.618938e-07,1.4552305e-07,property,
1007531145,308 WEST 30 STREET 8E NYC NY 10001,1.402346e-06,1.4436514e-06,-1.4932432e-07,property,
1007741056,252 7 AVENUE 4S NYC NY 10001,7.9209065e-07,7.3409984e-07,-1.2516202e-06,property,
1008941823,155 EAST 38 STREET 14C NYC NY 10016,1.2404812e-06,1.4670313e-05,-4.241477e-07,property,
1007231051,263 9 AVENUE STG1 NYC NY 10001,1.0666083e-06,4.6421403e-07,3.0652477e-06,property,
1008031010,315 7 AVENUE 3C NYC NY 10001,2.176641e-06,-1.7976764e-06,-1.4338407e-06,property,
1001640058,,2.2594927e-06,7.765226e-06,4.678229e-08,property,
1009201223,250 EAST 40 STREET 44C NYC NY 10016,1.4609211e-06,3.5616144e-06,3.8408655e-07,property,
1015400005,,1.3731637e-06,-9.4800146e-07,-1.580436e-06,property,
1007760021,221 WEST 26 STREET  NYC NY 10001,1.2129894e-06,-1.985443e-06,-7.340104e-07,property,
1009362144,343 EAST 30 STREET 11-C NYC NY 10016,1.8905657e-06,-1.3169333e-06,-2.6492473e-06,property,
1008051022,130 WEST 30 STREET 7C NYC NY 10001,1.8393088e-06,5.398372e-06,4.4333374e-06,property,
1007741142,252 7 AVENUE 8G NYC NY 10001,1.3376041e-06,1.5748918e-06,4.6024886e-07,property,
1008910051,,8.435412e-07,-6.7436383e-07,-8.270917e-07,property,
1007801005,408 8 AVENUE 4A NYC NY 10001,9.3726425e-07,2.5249271e-06,1.4432957e-06,property,
1009130019,237 EAST 32 STREET  NYC NY 10016,1.0986688e-06,1.7239611e-07,-1.198562e-06,property,
1009121216,200 EAST 32 STREET 13D NYC NY 10016,-1.05409015e-07,6.9314865e-07,-5.730732e-07,property,
1007330001,463 WEST 35 STREET  NYC NY 10001,-1.7319637e-06,1.0734233e-05,5.6700515e-06,property,
1009681285,630 1 AVENUE 22K NYC NY 10016,1.1116823e-06,7.197696e-06,-1.5914966e-06,property,
1007221010,420 WEST 25 STREET 2B NYC NY 10001,-6.5817864e-07,3.756582e-07,-9.1777326e-07,property,
1009401152,333 EAST 34 STREET 12C NYC NY 10016,1.4992363e-06,1.4213008e-06,8.0562637e-07,property,
1008861138,159 EAST 30 STREET 14A NYC NY 10016,1.1990506e-06,4.403617e-06,-5.1867136e-07,property,
1008840020,,-2.1228357e-06,-2.0512995e-05,9.029738e-06,property,
1009361018,333 EAST 30 STREET 2-D NYC NY 10016,4.575223e-06,9.402784e-06,3.030433e-06,property,
1004150033,,-3.5174903e-06,-3.1875138e-07,-6.9773987e-06,property,
1009201158,250 EAST 40 STREET 29D NYC NY 10016,1.2692823e-06,1.450739e-05,2.271486e-06,property,
1008620011,11 EAST 32 STREET  NYC NY 10016,7.3216324e-07,5.0557837e-06,5.967688e-06,property,
1009362137,343 EAST 30 STREET 10-K NYC NY 10016,1.7794487e-06,-2.1691824e-06,-4.7627324e-07,property,
1009201047,250 EAST 40 STREET 10A NYC NY 10016,1.3652793e-06,4.321064e-06,1.0734171e-06,property,
1004800004,,9.596588e-07,-2.3235634e-06,5.4102316e-07,property,
1008861127,159 EAST 30 STREET 8D NYC NY 10016,4.417765e-06,-1.2956127e-06,2.1771689e-06,property,
1008920030,,1.4089562e-06,3.2753308e-06,-5.719014e-07,property,
1008821239,88 LEXINGTON AVENUE 805 NYC NY 10016,1.2662435e-06,1.7050679e-06,-9.554954e-07,property,
1008950074,,5.1041106e-06,8.657702e-06,8.21076e-06,property,
1009060024,,1.2198361e-06,-1.0761984e-06,3.413127e-06,property,
1009110028,249 EAST 30 STREET  NYC NY 10016,1.0763716e-06,-4.290458e-07,-1.0063748e-06,property,
1008571270,398 PARK AVENUE SOUTH 36C NYC NY 10016,1.3731265e-06,-1.3516495e-05,-1.6121038e-06,property,
1008860078,116 EAST 31 STREET  NYC NY 10016,1.2334139e-06,-1.1408902e-06,-1.7772456e-06,property,
1008681566,425 5 AVENUE 28D NYC NY 10016,8.096684e-07,-8.3100485e-07,-1.24646e-06,property,
1008901109,155 EAST 34 STREET 7G NYC NY 10016,1.1493853e-06,4.581322e-07,-5.782254e-07,property,
1005650015,,8.2992625e-07,1.9407928e-06,-1.4408772e-07,property,
1009362021,343 EAST 30 STREET 2-F NYC NY 10016,1.1619907e-06,-1.7488193e-07,1.05151955e-07,property,
1009431111,330 EAST 38 STREET 11I NYC NY 10016,-5.638462e-07,-7.1340924e-07,-6.978585e-07,property,
1008041111,111 WEST 28 STREET 6A NYC NY 10001,1.4050088e-06,2.1601695e-06,1.3439504e-06,property,
1006991322,520 WEST 28 STREET 20 NYC NY 10001,1.3479126e-06,2.7118201e-06,4.824093e-07,property,
1008090016,139 WEST 33 STREET  NYC NY 10001,1.2159753e-06,5.8496147e-07,-3.0002966e-06,property,
1008921356,45 PARK AVENUE 1106 NYC NY 10016,7.1889633e-07,2.875021e-06,-1.6274506e-06,property,
1009691081,415 EAST 37 STREET 11C NYC NY 10016,1.6575715e-06,8.8398633e-07,-1.6788845e-05,property,
1007741258,252 7 AVENUE 12U NYC NY 10001,1.1974312e-06,8.3527084e-07,3.159116e-07,property,
1008610003,307 5 AVENUE  NYC NY 10016,-2.8731386e-06,1.21894545e-05,1.2771272e-06,property,
1008591039,11 EAST 29 STREET 19C NYC NY 10016,1.2788054e-06,-6.335931e-07,-1.5801695e-06,property,
1008861238,127 EAST 30 STREET 9C NYC NY 10016,1.2617766e-06,4.596655e-07,-2.6931312e-07,property,
1013141269,235 EAST 40 STREET 31A NYC NY 10016,1.1817788e-06,1.0509173e-06,-1.4364416e-06,property,
1009681126,630 1 AVENUE 11L NYC NY 10016,4.8232405e-06,1.9966854e-05,-9.90933e-07,property,
1008940608,77 PARK AVENUE 6H NYC NY 10016,2.231742e-06,-2.212609e-07,-1.1857719e-06,property,
1008921402,45 PARK AVENUE PK1 NYC NY 10016,1.5267251e-06,8.231373e-06,8.9733743e-07,property,
1008571215,398 PARK AVENUE SOUTH 24G NYC NY 10016,2.7318453e-07,4.6140613e-06,-4.122122e-06,property,
1008650067,8 EAST 36 STREET  NYC NY 10016,6.3392946e-07,2.8664595e-06,7.2742205e-07,property,
1008031128,301 7 AVENUE 14A NYC NY 10001,2.0372026e-06,1.1221565e-06,-4.1559338e-06,property,
1008881075,157 EAST 32 STREET 20C NYC NY 10016,1.7381749e-06,6.830976e-06,3.3855946e-07,property,
1008681036,35 EAST 38 STREET 4H NYC NY 10016,1.814316e-06,1.7075729e-06,7.1178315e-06,property,
1008670064,10 EAST 38 STREET  NYC NY 10016,1.0911815e-06,4.473074e-06,1.6443631e-06,property,
1008691019,445 5 AVENUE 10B NYC NY 10016,1.304502e-06,-3.0407311e-06,7.719147e-08,property,
1008940208,77 PARK AVENUE 2H NYC NY 10016,1.0706557e-06,-1.5117847e-07,-3.3862043e-06,property,
1008621479,325 5 AVENUE 32B NYC NY 10016,1.4794748e-06,8.4149457e-07,-1.8354517e-07,property,
1009171029,201 EAST 36 STREET 6A NYC NY 10016,1.4652118e-06,-3.3208894e-07,-3.9792803e-06,property,
1008930035,153 EAST 37 STREET  NYC NY 10016,-7.872842e-09,1.5550331e-06,-1.2809252e-07,property,
1008921208,113 EAST 36 STREET 8 NYC NY 10016,1.6312993e-06,2.6164796e-06,3.7227578e-06,property,
1009362080,343 EAST 30 STREET 6-J NYC NY 10016,1.2946753e-06,7.796775e-07,6.08587e-06,property,
1009681485,630 1 AVENUE 35P NYC NY 10016,1.3026141e-06,3.9115343e-06,8.404795e-07,property,
1008821011,114 EAST 27 STREET PHB NYC NY 10016,1.2277939e-06,3.5268397e-06,-1.8259707e-06,property,
1007750046,,-1.2899785e-06,3.125481e-06,-2.7399642e-06,property,
1008861108,159 EAST 30 STREET 4A NYC NY 10016,5.9096806e-08,-6.6941516e-07,-1.5641647e-06,property,
1009201045,250 EAST 40 STREET 9E NYC NY 10016,1.5936972e-06,4.544966e-06,2.1622355e-07,property,
1007751012,207 WEST 25 STREET 10 NYC NY 10001,1.1984015e-06,4.601392e-07,-1.007007e-06,property,
1009362031,343 EAST 30 STREET 3-B NYC NY 10016,1.3113353e-06,1.3396229e-07,-4.2141627e-07,property,
1020690001,,1.0601373e-06,3.9120889e-07,3.258523e-06,property,
1008030035,,1.8638455e-06,8.934714e-07,4.0560067e-08,property,
1006190051,,2.048586e-06,-1.4479068e-05,-1.2158855e-05,property,
1008681030,35 EAST 38 STREET 4-B NYC NY 10016,1.597761e-06,-1.5620205e-07,1.0620537e-06,property,
1008650040,,2.245361e-06,9.844847e-06,-2.0871107e-06,property,
1007290163,424 WEST 33 STREET  NYC NY 10001,9.78968e-07,1.0843869e-06,-4.1349583e-07,property,
1009621002,433 EAST 30 STREET IRMGS NYC NY 10016,1.0479009e-06,-1.0503226e-07,-2.0404501e-07,property,
1015187501,,1.4288537e-06,1.5670856e-06,-5.2379278e-08,property,
1013141239,235 EAST 40 STREET 27F NYC NY 10016,5.964891e-07,-2.0339467e-06,-9.585462e-08,property,
1009362128,343 EAST 30 STREET 10-A NYC NY 10016,1.1805312e-06,-7.162208e-08,-1.8918339e-06,property,
1008661217,11 EAST 36 STREET 403 NYC NY 10016,9.0880735e-07,3.2365751e-06,-1.1302218e-06,property,
1008591051,11 EAST 29 STREET 23C NYC NY 10016,8.6374456e-07,-7.5597245e-07,-7.8972687e-07,property,
1015860001,,1.1044824e-06,7.4109784e-07,-2.3419889e-06,property,
1009362139,343 EAST 30 STREET 10-M NYC NY 10016,1.2054536e-06,5.032976e-06,-2.922511e-07,property,
1008031058,315 7 AVENUE 14D NYC NY 10001,1.1419021e-06,2.341211e-06,-2.1472567e-06,property,
1008900074,126 EAST 35 STREET  NYC NY 10016,1.1145708e-06,1.892331e-06,-4.692945e-07,property,
1009681390,630 1 AVENUE 29F NYC NY 10016,1.3854977e-06,4.216096e-06,3.2059586e-06,property,
1008661243,11 EAST 36 STREET 805 NYC NY 10016,1.2682946e-06,6.553161e-07,-7.097103e-07,property,
1007741245,252 7 AVENUE 12F NYC NY 10001,-7.780926e-07,4.541358e-06,-1.0164625e-06,property,
1008007502,,1.1792807e-06,2.2321847e-06,2.4704461e-06,property,
1009431088,330 EAST 38 STREET 10C NYC NY 10016,1.0935465e-06,4.778928e-07,9.788005e-07,property,
1008821244,88 LEXINGTON AVENUE 905 NYC NY 10016,-1.284148e-07,7.966211e-07,-1.5213303e-06,property,
1008621109,14 EAST 33 STREET 9N NYC NY 10016,1.1362808e-06,2.5514822e-07,-6.9183136e-07,property,
1008681071,35 EAST 38 STREET 8C NYC NY 10016,1.0758552e-06,4.6380885e-07,4.7919684e-07,property,
1009160055,,8.0054417e-07,-4.5532315e-06,5.9262616e-06,property,
1009101007,250 EAST 30 STREET 3G NYC NY 10016,8.618839e-07,4.719549e-06,8.384702e-07,property,
1008110009,155 WEST 35 STREET  NYC NY 10001,9.820208e-07,-7.453397e-06,-7.4408727e-06,property,
1009101055,250 EAST 30 STREET 9G NYC NY 10016,1.1622207e-06,-2.6676048e-06,-2.9454586e-07,property,
1006971008,543 WEST 25 STREET 8 NYC NY 10001,1.1862065e-06,4.939845e-06,-8.181887e-06,property,
1008571261,398 PARK AVENUE SOUTH 34B NYC NY 10016,1.6380229e-06,-2.6630025e-07,-7.885672e-07,property,
1009401081,333 EAST 34 STREET 7B NYC NY 10016,1.1354678e-06,8.6506043e-07,-8.5503973e-07,property,
1006980028,,1.037117e-06,1.7333674e-06,-2.2154333e-07,property,
1008921315,45 PARK AVENUE 406 NYC NY 10016,1.1540409e-06,-1.77724e-06,-6.615798e-07,property,
1008591100,11 EAST 29 STREET 40A NYC NY 10016,1.0116671e-06,-6.6338316e-08,1.7886592e-08,property,
1008901279,155 EAST 34 STREET 16S NYC NY 10016,8.864272e-07,3.3045264e-06,-3.3801728e-06,property,
1001350010,,1.2125644e-06,1.9283818e-06,1.91238e-06,property,
1009362142,343 EAST 30 STREET 11-A NYC NY 10016,1.1234722e-06,-2.0389866e-06,-7.543959e-07,property,
1008621016,161 MADISON AVENUE 16 NYC NY 10016,1.7426181e-06,2.173795e-06,3.1460781e-06,property,
1009691304,415 EAST 37 STREET 31J NYC NY 10016,1.1369033e-06,-1.5186263e-06,-4.5654835e-07,property,
1007791105,215 WEST 29 STREET 5 FL NYC NY 10001,1.0342007e-06,-1.8200208e-06,-7.539131e-07,property,
1009431306,330 EAST 38 STREET 24D NYC NY 10016,7.06734e-07,8.8590565e-07,-6.6501036e-07,property,
1004540056,,1.5081404e-06,1.4636966e-05,6.7296537e-07,property,
1008460016,,1.3303002e-06,9.2698065e-06,-3.6416466e-08,property,
1005030045,,1.7500722e-06,2.511599e-06,-1.3196419e-07,property,
1006210008,,1.3268933e-06,-3.5673725e-06,2.3496085e-08,property,
